Title	URL	Abstract views	PDF views	Original submission	Current submission
Extensive sequencing of seven human genomes to characterize benchmark reference materials	http://biorxiv.org/content/early/2015/12/23/026468	2975	930	2015_09_15	2015_12_23
Exploiting variability of single cells to uncover the in vivo hierarchy of miRNA targets	http://biorxiv.org/content/early/2015/12/23/035097	344	57	2015_12_23	2015_12_23
Tunable protein synthesis by transcript isoforms in human cells	http://biorxiv.org/content/early/2015/12/23/035188	787	153	2015_12_23	2015_12_23
On Miller's rule for the brain working memory, or why human memory is so short	http://biorxiv.org/content/early/2015/12/22/035014	184	45	2015_12_22	2015_12_22
Practical Guidelines for Secure Cloud Computing using Genomic Data	http://biorxiv.org/content/early/2015/12/20/034876	1162	200	2015_12_20	2015_12_20
Transition between functional regimes in an integrate-and-fire network model of the thalamus	http://biorxiv.org/content/early/2015/12/20/034918	187	36	2015_12_20	2015_12_20
Genomic Bayesian Prediction Model for Count Data with Genotype × Environment Interaction	http://biorxiv.org/content/early/2015/12/20/034967	269	55	2015_12_20	2015_12_20
The genomic basis of electrotaxis in Dictyostelium discoideum: Electric field sensitive amino acids are dynamically encoded en masse for the streaming-stage proteome	http://biorxiv.org/content/early/2015/12/20/034892	157	28	2015_12_20	2015_12_20
MBPpred: Proteome-wide detection of membrane lipid-binding proteins using profile Hidden Markov Models	http://biorxiv.org/content/early/2015/12/20/034942	238	31	2015_12_20	2015_12_20
Refining the Y chromosome phylogeny with southern African sequences	http://biorxiv.org/content/early/2015/12/20/034983	915	371	2015_12_20	2015_12_20
Whole-genome sequencing uncovers cryptic and hybrid species among Atlantic and Pacific cod-fish	http://biorxiv.org/content/early/2015/12/20/034926	542	96	2015_12_20	2015_12_20
DanQ: a hybrid convolutional and recurrent deep neural network for quantifying the function of DNA sequences	http://biorxiv.org/content/early/2015/12/20/032821	558	235	2015_12_20	2015_12_20
Characterisation of CASPR2 deficiency disorder - a syndrome involving autism, epilepsy and language impairment	http://biorxiv.org/content/early/2015/12/20/034363	230	29	2015_12_20	2015_12_20
Estimation of the lag time in a subsequent monomer addition model for fibril elongation	http://biorxiv.org/content/early/2015/12/20/034900	100	23	2015_12_20	2015_12_20
Host-pathogen co-evolution and the emergence of broadly neutralizing antibodies in chronic infections	http://biorxiv.org/content/early/2015/12/20/034959	318	49	2015_12_20	2015_12_20
Purifying selection and drift, not life history or RNAi, determine transposable element evolution	http://biorxiv.org/content/early/2015/12/20/034884	697	97	2015_12_20	2015_12_20
Retroviruses integrate into a shared, non-palindromic motif	http://biorxiv.org/content/early/2015/12/20/034991	186	15	2015_12_20	2015_12_20
Can functional traits explain phylogenetic signal in the composition of a plant community?	http://biorxiv.org/content/early/2015/12/19/032938	296	17	2015_11_30	2015_12_19
RAD Capture (Rapture): Flexible and efficient sequence-based genotyping.	http://biorxiv.org/content/early/2015/12/19/028837	1426	371	2015_10_21	2015_12_19
svclassify: a method to establish benchmark structural variant calls	http://biorxiv.org/content/early/2015/12/18/019372	859	175	2015_05_22	2015_12_18
The Arabidopsis Auxin F-box proteins AFB4 and AFB5 are Required for Response to the Synthetic Auxin Picloram	http://biorxiv.org/content/early/2015/12/18/034652	317	62	2015_12_17	2015_12_18
Hippocampal circuit abnormalities in MeCP2+/- mouse model of Rett syndrome	http://biorxiv.org/content/early/2015/12/18/034835	123	11	2015_12_18	2015_12_18
Octopamine release impairs courtship conditioning in Drosophila melanogaster	http://biorxiv.org/content/early/2015/12/18/034827	195	17	2015_12_18	2015_12_18
Fast and accurate long-range phasing in a UK Biobank cohort	http://biorxiv.org/content/early/2015/12/18/028282	844	217	2015_10_4	2015_12_18
Anxiety-related interventions in rodent defense behaviors: systematic review and meta-analyses	http://biorxiv.org/content/early/2015/12/18/020701	216	41	2015_11_18	2015_12_18
Kaiju: Fast and sensitive taxonomic classification for metagenomics	http://biorxiv.org/content/early/2015/12/18/031229	989	183	2015_11_16	2015_12_18
Meta3C analysis of a mouse gut microbiome	http://biorxiv.org/content/early/2015/12/17/034793	354	114	2015_12_17	2015_12_17
BrowseVCF: a web-based application and workflow to quickly prioritise disease-causative variants in VCF files.	http://biorxiv.org/content/early/2015/12/17/034769	408	89	2015_12_17	2015_12_17
SPECtre: a spectral coherence-based classifier of actively translated transcripts from ribosome profiling sequence data	http://biorxiv.org/content/early/2015/12/17/034777	272	46	2015_12_17	2015_12_17
Radiating despite a lack of character: closely related, morphologically similar, co-occurring honeyeaters have diverged ecologically	http://biorxiv.org/content/early/2015/12/17/034389	594	82	2015_12_14	2015_12_17
A novel enrichment strategy reveals unprecedented number of novel transcription start sites at single base resolution in a model prokaryote and the gut microbiome	http://biorxiv.org/content/early/2015/12/17/034785	406	63	2015_12_17	2015_12_17
Inferring protein-protein interaction networks from inter-protein sequence co-evolution	http://biorxiv.org/content/early/2015/12/17/034744	328	78	2015_12_17	2015_12_17
Neural oscillations as a signature of efficient coding in the presence of synaptic delays	http://biorxiv.org/content/early/2015/12/17/034736	193	87	2015_12_17	2015_12_17
Competition between binding sites determines gene expression at low transcription factor concentrations	http://biorxiv.org/content/early/2015/12/17/033753	1374	308	2015_12_6	2015_12_17
A Model of Avian Genome Evolution	http://biorxiv.org/content/early/2015/12/17/034710	209	52	2015_12_17	2015_12_17
The KIAA0319 Gene Polymorphisms are Associated with Developmental Dyslexia in Chinese Uyghur Children	http://biorxiv.org/content/early/2015/12/17/034660	204	13	2015_12_17	2015_12_17
What kind of maternal effects are selected for in fluctuating environments?	http://biorxiv.org/content/early/2015/12/16/034546	291	60	2015_12_16	2015_12_16
Molecular organization of CA1 interneuron classes	http://biorxiv.org/content/early/2015/12/16/034595	431	155	2015_12_16	2015_12_16
On the relation between face and object recognition in developmental prosopagnosia: Systematic association but no dissociation.	http://biorxiv.org/content/early/2015/12/16/034520	119	8	2015_12_16	2015_12_16
Diversity in Clinical and Biomedical Research: A Promise Yet to Be Fulfilled	http://biorxiv.org/content/early/2015/12/16/034538	185	37	2015_12_16	2015_12_16
An evolutionary hourglass of herbivore-induced transcriptomic responses in Nicotiana attenuata	http://biorxiv.org/content/early/2015/12/16/034603	181	28	2015_12_16	2015_12_16
Polygenic risk for schizophrenia is associated with social cognition across development	http://biorxiv.org/content/early/2015/12/16/034512	212	30	2015_12_16	2015_12_16
Automatic genome segmentation with HMM-ANN hybrid models	http://biorxiv.org/content/early/2015/12/16/034579	524	116	2015_12_16	2015_12_16
Mating-induced Male Death and Pheromone Toxin-regulated Androstasis	http://biorxiv.org/content/early/2015/12/15/034181	204	53	2015_12_15	2015_12_15
Architecting a distributed bioinformatics platform with iRODS and iPlant Agave API	http://biorxiv.org/content/early/2015/12/15/034488	597	85	2015_12_15	2015_12_15
Evidence of adoption, monozygotic twinning, and low inbreeding rates in a large genetic pedigree of polar bears	http://biorxiv.org/content/early/2015/12/15/034009	468	260	2015_12_15	2015_12_15
Emergent Patterns from Probabilistic Generalisations of Lateral Activation and Inhibition	http://biorxiv.org/content/early/2015/12/15/033951	138	30	2015_12_15	2015_12_15
Characterizing the Adult and Larval Transcriptome of the Multicolored Asian Lady Beetle, Harmonia axyridis	http://biorxiv.org/content/early/2015/12/15/034462	381	154	2015_12_15	2015_12_15
Event Extraction from Biomedical Literature	http://biorxiv.org/content/early/2015/12/15/034397	231	57	2015_12_15	2015_12_15
Simple penalties on maximum likelihood estimates of genetic parameters to reduce sampling variation	http://biorxiv.org/content/early/2015/12/15/034447	188	33	2015_12_15	2015_12_15
Characterizing RNA structures in vitro and in vivo with selective 2'-hydroxyl acylation analyzed by primer extension sequencing (SHAPE-Seq)	http://biorxiv.org/content/early/2015/12/15/034470	223	64	2015_12_15	2015_12_15
Ewing sarcoma breakpoint region 1 prevents transcription-associated genome instability	http://biorxiv.org/content/early/2015/12/15/034215	238	50	2015_12_15	2015_12_15
Multiscale Modeling of Cancer	http://biorxiv.org/content/early/2015/12/15/033977	339	102	2015_12_8	2015_12_15
The Drosophila Neurogenin, Tap, controls axonal growth through the Wnt adaptor protein Dishevelled	http://biorxiv.org/content/early/2015/12/15/034439	118	14	2015_12_15	2015_12_15
Independent evolution of ab- and adaxial stomatal density enables adaptation	http://biorxiv.org/content/early/2015/12/15/034355	180	20	2015_12_15	2015_12_15
Gene expression inference with deep learning	http://biorxiv.org/content/early/2015/12/15/034421	849	267	2015_12_15	2015_12_15
Archaic adaptive introgression in TBX15/WARS2	http://biorxiv.org/content/early/2015/12/15/033928	1697	577	2015_12_8	2015_12_15
Epistasis and decanalization shape gene expression variability in humans via distinct modes of action	http://biorxiv.org/content/early/2015/12/14/026393	408	122	2015_09_9	2015_12_14
An Invariants-based Method for Efficient Identification of Hybrid Species From Large-scale Genomic Data	http://biorxiv.org/content/early/2015/12/14/034348	429	98	2015_12_14	2015_12_14
Genomic study of the Ket: a Paleo-Eskimo-related ethnic group with significant ancient North Eurasian ancestry	http://biorxiv.org/content/early/2015/12/14/024554	1142	895	2015_08_13	2015_12_14
Data-driven hypothesis weighting increases detection power in big data analytics	http://biorxiv.org/content/early/2015/12/13/034330	2437	498	2015_12_13	2015_12_13
Methylome analysis reveals dysregulated developmental and viral pathways in breast cancer	http://biorxiv.org/content/early/2015/12/13/034322	335	59	2015_12_13	2015_12_13
The genome of the tardigrade Hypsibius dujardini	http://biorxiv.org/content/early/2015/12/13/033464	22074	4084	2015_12_1	2015_12_13
Mutation rates and the evolution of germline structure	http://biorxiv.org/content/early/2015/12/13/034298	764	203	2015_12_13	2015_12_13
Genetic recombination as DNA repair	http://biorxiv.org/content/early/2015/12/13/034280	329	44	2015_12_13	2015_12_13
RNA-seq and Bulked Segregant Analysis of a Gene Related to High Growth in Ginkgo biloba Half-siblings.	http://biorxiv.org/content/early/2015/12/13/034272	308	29	2015_12_13	2015_12_13
In silico identification of metabolic enzyme drug targets in Burkholderia pseudomallei	http://biorxiv.org/content/early/2015/12/13/034306	200	70	2015_12_13	2015_12_13
Dynamic stem cell states: naive to primed pluripotency in rodents and humans	http://biorxiv.org/content/early/2015/12/12/030676	538	201	2015_11_6	2015_12_12
Structural specialities, curiosities and record-breaking features of crustacean reproduction	http://biorxiv.org/content/early/2015/12/12/034223	287	37	2015_12_11	2015_12_12
Inferences from a network to a subnetwork and vice versa under an assumption of symmetry	http://biorxiv.org/content/early/2015/12/11/034199	187	41	2015_12_11	2015_12_11
When three traits make a line: Evolution of phenotypic plasticity and genetic assimilation through linear reaction norms in stochastic environments	http://biorxiv.org/content/early/2015/12/11/034256	368	44	2015_12_11	2015_12_11
Maternal genome-wide association study identifies a fasting glucose variant associated with offspring birth weight	http://biorxiv.org/content/early/2015/12/11/034207	300	54	2015_12_11	2015_12_11
Human copy number variants are enriched in regions of low-mappability	http://biorxiv.org/content/early/2015/12/11/034165	1582	332	2015_12_11	2015_12_11
Peroxisomes move by hitchhiking on early endosomes using the novel linker protein PxdA	http://biorxiv.org/content/early/2015/12/11/034231	334	83	2015_12_11	2015_12_11
On the identifiability of transmission dynamic models for infectious diseases	http://biorxiv.org/content/early/2015/12/11/021972	234	26	2015_07_5	2015_12_11
Effect of Poli I:C in murine model of autoimmune thyroiditis	http://biorxiv.org/content/early/2015/12/11/034066	208	31	2015_12_9	2015_12_11
Ritornello: High fidelity control-free chip-seq peak calling	http://biorxiv.org/content/early/2015/12/11/034090	490	127	2015_12_10	2015_12_11
LORENZ SYSTEM IN THERMODYNAMICAL MODELLING OF LEUKEMIA	http://biorxiv.org/content/early/2015/12/10/034132	229	31	2015_12_10	2015_12_10
Changes in the relative abundance of two Saccharomyces species from oak forests to wine fermentations	http://biorxiv.org/content/early/2015/12/10/034157	386	64	2015_12_10	2015_12_10
Evolutionary dynamics of cytoplasmic segregation and fusion: Mitochondrial mixing facilitated the evolution of sex at the origin of eukaryotes	http://biorxiv.org/content/early/2015/12/10/034116	290	96	2015_12_10	2015_12_10
